iter	Passed	Remaining
26218	564846	81455
26219	564872	81434
26220	564895	81413
26221	564918	81392
26222	564939	81370
26223	564961	81349
26224	564983	81327
26225	565000	81305
26226	565021	81283
26227	565045	81262
26228	565071	81241
26229	565096	81220
26230	565124	81199
26231	565149	81178
26232	565169	81157
26233	565194	81136
26234	565217	81114
26235	565244	81093
26236	565266	81072
26237	565290	81051
26238	565314	81030
26239	565336	81008
26240	565361	80987
26241	565383	80966
26242	565407	80944
26243	565432	80923
26244	565455	80902
26245	565477	80880
26246	565496	80859
26247	565521	80838
26248	565545	80816
26249	565565	80795
26250	565589	80773
26251	565611	80752
26252	565635	80731
26253	565662	80710
26254	565684	80689
26255	565710	80667
26256	565728	80645
26257	565750	80624
26258	565771	80602
26259	565794	80581
26260	565817	80560
26261	565839	80538
26262	565861	80517
26263	565882	80495
26264	565900	80473
26265	565922	80452
26266	565941	80430
26267	565963	80408
26268	565983	80386
26269	566004	80365
26270	566027	80343
26271	566051	80322
26272	566076	80301
26273	566104	80281
26274	566129	80260
26275	566156	80239
26276	566177	80217
26277	566201	80196
26278	566223	80175
26279	566248	80153
26280	566270	80132
26281	566289	80110
26282	566307	80088
26283	566326	80066
26284	566353	80045
26285	566377	80024
26286	566399	80003
26287	566417	79980
26288	566440	79959
26289	566463	79938
26290	566483	79916
26291	566508	79895
26292	566526	79873
26293	566547	79851
26294	566568	79830
26295	566586	79808
26296	566609	79786
26297	566627	79764
26298	566647	79743
26299	566665	79720
26300	566684	79699
26301	566702	79677
26302	566722	79655
26303	566744	79633
26304	566767	79612
26305	566783	79590
26306	566804	79568
26307	566832	79547
26308	566856	79526
26309	566876	79504
26310	566902	79483
26311	566923	79462
26312	566947	79441
26313	566969	79419
26314	566987	79397
26315	567009	79376
26316	567027	79354
26317	567044	79331
26318	567065	79310
26319	567088	79288
26320	567108	79267
26321	567131	79245
26322	567150	79223
26323	567173	79202
26324	567196	79181
26325	567218	79159
26326	567239	79138
26327	567262	79116
26328	567285	79095
26329	567304	79073
26330	567327	79052
26331	567347	79030
26332	567367	79008
26333	567389	78987
26334	567411	78965
26335	567432	78944
26336	567459	78923
26337	567484	78902
26338	567507	78880
26339	567529	78859
26340	567549	78837
26341	567573	78816
26342	567591	78794
26343	567614	78773
26344	567640	78752
26345	567663	78730
26346	567691	78710
26347	567714	78688
26348	567745	78668
26349	567775	78648
26350	567807	78628
26351	567830	78606
26352	567852	78585
26353	567882	78564
26354	567906	78543
26355	567929	78522
26356	567949	78500
26357	567969	78478
26358	567992	78457
26359	568017	78436
26360	568041	78415
26361	568059	78393
26362	568079	78371
26363	568104	78350
26364	568134	78329
26365	568158	78308
26366	568184	78287
26367	568208	78266
26368	568223	78244
26369	568243	78222
26370	568268	78201
26371	568287	78179
26372	568308	78157
26373	568336	78137
26374	568371	78117
26375	568393	78095
26376	568420	78075
26377	568447	78054
26378	568475	78033
26379	568503	78013
26380	568529	77991
26381	568558	77971
26382	568585	77950
26383	568610	77929
26384	568635	77908
26385	568658	77887
26386	568680	77865
26387	568704	77844
26388	568727	77823
26389	568747	77801
26390	568768	77779
26391	568791	77758
26392	568808	77736
26393	568833	77715
26394	568859	77694
26395	568882	77672
26396	568902	77651
26397	568921	77629
26398	568940	77607
26399	568962	77585
26400	568984	77564
26401	569002	77542
26402	569023	77520
26403	569045	77499
26404	569071	77478
26405	569089	77456
26406	569113	77434
26407	569137	77413
26408	569154	77391
26409	569175	77369
26410	569197	77348
26411	569220	77327
26412	569240	77305
26413	569269	77284
26414	569300	77264
26415	569329	77243
26416	569353	77222
26417	569378	77201
26418	569401	77180
26419	569425	77159
26420	569456	77138
26421	569481	77117
26422	569504	77096
26423	569526	77074
26424	569549	77053
26425	569573	77032
26426	569594	77010
26427	569618	76989
26428	569641	76968
26429	569658	76945
26430	569679	76924
26431	569698	76902
26432	569719	76880
26433	569738	76858
26434	569758	76837
26435	569779	76815
26436	569807	76794
26437	569831	76773
26438	569855	76752
26439	569878	76731
26440	569902	76709
26441	569922	76688
26442	569946	76666
26443	569972	76645
26444	569991	76623
26445	570013	76602
26446	570042	76581
26447	570064	76560
26448	570082	76538
26449	570104	76516
26450	570124	76495
26451	570144	76473
26452	570167	76451
26453	570189	76430
26454	570209	76408
26455	570230	76387
26456	570249	76365
26457	570270	76343
26458	570295	76322
26459	570318	76301
26460	570341	76279
26461	570364	76258
26462	570389	76237
26463	570411	76215
26464	570437	76194
26465	570464	76173
26466	570487	76152
26467	570514	76131
26468	570537	76110
26469	570562	76089
26470	570586	76068
26471	570605	76046
26472	570626	76024
26473	570649	76003
26474	570669	75981
26475	570688	75959
26476	570713	75938
26477	570738	75917
26478	570763	75896
26479	570784	75874
26480	570805	75853
26481	570824	75831
26482	570847	75809
26483	570863	75787
26484	570886	75766
26485	570909	75744
26486	570927	75722
26487	570952	75701
26488	570974	75680
26489	570996	75658
26490	571024	75637
26491	571044	75616
26492	571067	75594
26493	571090	75573
26494	571113	75552
26495	571136	75530
26496	571157	75509
26497	571178	75487
26498	571205	75466
26499	571231	75445
26500	571255	75424
26501	571277	75402
26502	571299	75381
26503	571322	75360
26504	571343	75338
26505	571366	75317
26506	571390	75295
26507	571415	75274
26508	571435	75252
26509	571460	75231
26510	571480	75210
26511	571505	75189
26512	571531	75168
26513	571551	75146
26514	571574	75124
26515	571599	75103
26516	571622	75082
26517	571644	75061
26518	571666	75039
26519	571684	75017
26520	571705	74995
26521	571726	74974
26522	571744	74952
26523	571765	74930
26524	571785	74908
26525	571804	74886
26526	571827	74865
26527	571850	74844
26528	571872	74822
26529	571887	74800
26530	571912	74779
26531	571936	74757
26532	571957	74736
26533	571980	74714
26534	572002	74693
26535	572029	74672
26536	572060	74652
26537	572085	74631
26538	572106	74609
26539	572130	74588
26540	572154	74566
26541	572173	74545
26542	572201	74524
26543	572222	74502
26544	572246	74481
26545	572272	74460
26546	572298	74439
26547	572323	74418
26548	572351	74397
26549	572377	74376
26550	572393	74354
26551	572416	74333
26552	572440	74311
26553	572466	74290
26554	572492	74269
26555	572517	74248
26556	572545	74228
26557	572565	74206
26558	572591	74185
26559	572619	74164
26560	572641	74143
26561	572666	74121
26562	572689	74100
26563	572715	74079
26564	572743	74058
26565	572764	74037
26566	572788	74015
26567	572813	73994
26568	572835	73973
26569	572859	73952
26570	572885	73931
26571	572909	73909
26572	572934	73888
26573	572987	73871
26574	573024	73851
26575	573053	73831
26576	573080	73810
26577	573104	73788
26578	573126	73767
26579	573150	73746
26580	573172	73724
26581	573195	73703
26582	573221	73682
26583	573249	73661
26584	573273	73640
26585	573295	73618
26586	573321	73597
26587	573347	73576
26588	573374	73556
26589	573404	73535
26590	573431	73514
26591	573455	73493
26592	573483	73472
26593	573505	73451
26594	573530	73429
26595	573554	73408
26596	573577	73387
26597	573605	73366
26598	573628	73345
26599	573650	73323
26600	573672	73302
26601	573695	73280
26602	573720	73259
26603	573747	73238
26604	573770	73217
26605	573791	73195
26606	573811	73174
26607	573835	73152
26608	573858	73131
26609	573887	73110
26610	573913	73089
26611	573945	73069
26612	573975	73049
26613	573998	73027
26614	574020	73006
26615	574044	72984
26616	574065	72963
26617	574090	72942
26618	574111	72920
26619	574137	72899
26620	574159	72877
26621	574180	72856
26622	574204	72835
26623	574224	72813
26624	574249	72792
26625	574270	72770
26626	574293	72749
26627	574315	72727
26628	574334	72705
26629	574359	72684
26630	574385	72663
26631	574406	72641
26632	574430	72620
26633	574451	72599
26634	574473	72577
26635	574498	72556
26636	574532	72536
26637	574566	72516
26638	574593	72495
26639	574621	72474
26640	574645	72453
26641	574668	72432
26642	574693	72410
26643	574716	72389
26644	574743	72368
26645	574766	72347
26646	574793	72326
26647	574810	72304
26648	574829	72282
26649	574855	72261
26650	574879	72240
26651	574901	72218
26652	574928	72197
26653	574951	72176
26654	574976	72155
26655	574997	72133
26656	575018	72111
26657	575044	72090
26658	575063	72068
26659	575095	72048
26660	575119	72027
26661	575140	72005
26662	575169	71985
26663	575193	71963
26664	575218	71942
26665	575246	71922
26666	575271	71900
26667	575298	71879
26668	575320	71858
26669	575346	71837
26670	575375	71816
26671	575401	71795
26672	575424	71774
26673	575455	71753
26674	575481	71732
26675	575507	71711
26676	575530	71690
26677	575556	71669
26678	575576	71647
26679	575598	71626
26680	575623	71605
26681	575646	71583
26682	575671	71562
26683	575695	71541
26684	575720	71520
26685	575743	71498
26686	575766	71477
26687	575787	71455
26688	575810	71434
26689	575836	71413
26690	575860	71391
26691	575891	71371
26692	575918	71350
26693	575945	71329
26694	575964	71307
26695	575989	71286
26696	576010	71265
26697	576029	71243
26698	576053	71221
26699	576081	71201
26700	576105	71179
26701	576130	71158
26702	576154	71137
26703	576180	71116
26704	576201	71094
26705	576230	71074
26706	576257	71053
26707	576283	71032
26708	576311	71011
26709	576335	70990
26710	576361	70969
26711	576393	70948
26712	576420	70927
26713	576446	70906
26714	576474	70885
26715	576504	70865
26716	576527	70843
26717	576555	70823
26718	576582	70802
26719	576608	70781
26720	576634	70760
26721	576652	70738
26722	576677	70717
26723	576700	70695
26724	576726	70674
26725	576749	70653
26726	576770	70631
26727	576796	70610
26728	576820	70589
26729	576843	70567
26730	576869	70546
26731	576893	70525
26732	576918	70504
26733	576941	70482
26734	576963	70461
26735	576984	70439
26736	577011	70418
26737	577037	70397
26738	577061	70376
26739	577088	70355
26740	577113	70334
26741	577137	70313
26742	577161	70291
26743	577183	70270
26744	577204	70248
26745	577225	70227
26746	577249	70205
26747	577276	70184
26748	577300	70163
26749	577318	70141
26750	577344	70120
26751	577373	70099
26752	577397	70078
26753	577422	70057
26754	577449	70036
26755	577476	70015
26756	577503	69994
26757	577527	69973
26758	577552	69952
26759	577577	69930
26760	577603	69909
26761	577632	69889
26762	577655	69867
26763	577678	69846
26764	577704	69825
26765	577726	69803
26766	577743	69781
26767	577762	69759
26768	577791	69739
26769	577814	69717
26770	577841	69696
26771	577864	69675
26772	577889	69654
26773	577913	69632
26774	577942	69612
26775	577965	69590
26776	577991	69569
26777	578019	69548
26778	578039	69527
26779	578059	69505
26780	578078	69483
26781	578095	69461
26782	578118	69439
26783	578138	69418
26784	578163	69396
26785	578189	69375
26786	578213	69354
26787	578237	69333
26788	578259	69311
26789	578281	69290
26790	578303	69268
26791	578320	69246
26792	578354	69226
26793	578380	69205
26794	578400	69183
26795	578421	69161
26796	578444	69140
26797	578463	69118
26798	578486	69097
26799	578506	69075
26800	578531	69054
26801	578556	69033
26802	578582	69011
26803	578612	68991
26804	578635	68969
26805	578657	68948
26806	578679	68926
26807	578699	68905
26808	578723	68883
26809	578744	68862
26810	578768	68840
26811	578791	68819
26812	578816	68798
26813	578835	68776
26814	578858	68754
26815	578881	68733
26816	578907	68712
26817	578941	68692
26818	578962	68670
26819	578985	68649
26820	579009	68628
26821	579030	68606
26822	579055	68585
26823	579077	68563
26824	579101	68542
26825	579123	68520
26826	579148	68499
26827	579173	68478
26828	579199	68457
26829	579221	68435
26830	579244	68414
26831	579266	68392
26832	579291	68371
26833	579315	68350
26834	579336	68328
26835	579352	68306
26836	579376	68285
26837	579391	68262
26838	579416	68241
26839	579439	68220
26840	579462	68198
26841	579483	68177
26842	579504	68155
26843	579531	68134
26844	579552	68112
26845	579574	68091
26846	579592	68069
26847	579616	68047
26848	579636	68026
26849	579658	68004
26850	579680	67983
26851	579700	67961
26852	579731	67940
26853	579760	67920
26854	579786	67899
26855	579808	67877
26856	579833	67856
26857	579862	67835
26858	579889	67814
26859	579911	67793
26860	579938	67772
26861	579958	67750
26862	579979	67728
26863	580002	67707
26864	580023	67685
26865	580047	67664
26866	580070	67642
26867	580094	67621
26868	580121	67600
26869	580141	67578
26870	580161	67557
26871	580190	67536
26872	580214	67515
26873	580239	67493
26874	580261	67472
26875	580283	67450
26876	580306	67429
26877	580330	67407
26878	580356	67386
26879	580377	67365
26880	580401	67343
26881	580425	67322
26882	580454	67301
26883	580482	67281
26884	580507	67259
26885	580528	67238
26886	580552	67216
26887	580574	67195
26888	580594	67173
26889	580618	67152
26890	580638	67130
26891	580655	67108
26892	580680	67087
26893	580698	67065
26894	580716	67043
26895	580734	67021
26896	580754	66999
26897	580776	66977
26898	580798	66956
26899	580819	66934
26900	580840	66912
26901	580860	66891
26902	580881	66869
26903	580903	66847
26904	580931	66827
26905	580957	66805
26906	580984	66785
26907	581010	66763
26908	581041	66743
26909	581076	66723
26910	581102	66702
26911	581125	66680
26912	581145	66659
26913	581168	66637
26914	581190	66616
26915	581211	66594
26916	581233	66572
26917	581252	66550
26918	581273	66529
26919	581308	66509
26920	581332	66487
26921	581356	66466
26922	581376	66444
26923	581396	66423
26924	581417	66401
26925	581439	66379
26926	581465	66358
26927	581487	66337
26928	581510	66315
26929	581532	66294
26930	581556	66272
26931	581580	66251
26932	581609	66230
26933	581631	66209
26934	581655	66188
26935	581683	66167
26936	581708	66145
26937	581729	66124
26938	581753	66102
26939	581770	66080
26940	581799	66060
26941	581821	66038
26942	581843	66016
26943	581865	65995
26944	581886	65973
26945	581908	65952
26946	581936	65931
26947	581966	65910
26948	581990	65889
26949	582013	65867
26950	582034	65846
26951	582054	65824
26952	582081	65803
26953	582105	65782
26954	582132	65761
26955	582157	65739
26956	582177	65718
26957	582202	65697
26958	582226	65675
26959	582244	65653
26960	582263	65631
26961	582292	65610
26962	582317	65589
26963	582344	65568
26964	582370	65547
26965	582392	65526
26966	582417	65504
26967	582441	65483
26968	582465	65462
26969	582492	65441
26970	582517	65420
26971	582546	65399
26972	582568	65377
26973	582591	65356
26974	582616	65335
26975	582638	65313
26976	582662	65292
26977	582683	65270
26978	582704	65248
26979	582725	65227
26980	582745	65205
26981	582764	65183
26982	582788	65162
26983	582807	65140
26984	582828	65118
26985	582853	65097
26986	582874	65075
26987	582894	65054
26988	582920	65032
26989	582944	65011
26990	582969	64990
26991	582995	64969
26992	583017	64947
26993	583039	64926
26994	583063	64904
26995	583088	64883
26996	583112	64862
26997	583131	64840
26998	583152	64818
26999	583175	64797
27000	583196	64775
27001	583218	64754
27002	583248	64733
27003	583273	64712
27004	583301	64691
27005	583326	64670
27006	583355	64649
27007	583374	64627
27008	583401	64606
27009	583427	64585
27010	583449	64563
27011	583472	64542
27012	583492	64520
27013	583515	64499
27014	583539	64477
27015	583563	64456
27016	583587	64435
27017	583610	64413
27018	583628	64391
27019	583651	64370
27020	583669	64348
27021	583692	64326
27022	583712	64304
27023	583734	64283
27024	583759	64262
27025	583784	64240
27026	583801	64218
27027	583823	64197
27028	583844	64175
27029	583871	64154
27030	583895	64133
27031	583918	64111
27032	583943	64090
27033	583967	64069
27034	583992	64047
27035	584016	64026
27036	584042	64005
27037	584064	63984
27038	584098	63963
27039	584128	63943
27040	584157	63922
27041	584186	63901
27042	584212	63880
27043	584243	63859
27044	584270	63838
27045	584286	63816
27046	584311	63795
27047	584334	63773
27048	584357	63752
27049	584381	63731
27050	584402	63709
27051	584427	63688
27052	584452	63666
27053	584472	63645
27054	584492	63623
27055	584512	63601
27056	584536	63580
27057	584564	63559
27058	584595	63538
27059	584622	63517
27060	584650	63496
27061	584681	63476
27062	584706	63454
27063	584740	63434
27064	584768	63413
27065	584792	63392
27066	584817	63371
27067	584846	63350
27068	584869	63329
27069	584890	63307
27070	584916	63286
27071	584943	63265
27072	584968	63243
27073	584986	63221
27074	585006	63200
27075	585029	63178
27076	585049	63156
27077	585073	63135
27078	585095	63114
27079	585117	63092
27080	585141	63071
27081	585163	63049
27082	585182	63027
27083	585205	63006
27084	585235	62985
27085	585262	62964
27086	585286	62943
27087	585309	62921
27088	585336	62900
27089	585357	62878
27090	585380	62857
27091	585410	62836
27092	585433	62815
27093	585455	62793
27094	585478	62772
27095	585498	62750
27096	585522	62729
27097	585546	62707
27098	585571	62686
27099	585599	62665
27100	585619	62643
27101	585669	62625
27102	585698	62604
27103	585722	62583
27104	585747	62561
27105	585773	62540
27106	585798	62519
27107	585826	62498
27108	585847	62476
27109	585871	62455
27110	585896	62434
27111	585917	62412
27112	585938	62390
27113	585957	62369
27114	585978	62347
27115	586000	62325
27116	586026	62304
27117	586047	62282
27118	586070	62261
27119	586095	62240
27120	586120	62218
27121	586148	62198
27122	586172	62176
27123	586194	62155
27124	586216	62133
27125	586239	62112
27126	586267	62091
27127	586290	62069
27128	586316	62048
27129	586345	62027
27130	586367	62006
27131	586393	61985
27132	586416	61963
27133	586441	61942
27134	586467	61921
27135	586487	61899
27136	586508	61877
27137	586529	61855
27138	586550	61834
27139	586576	61813
27140	586597	61791
27141	586617	61769
27142	586640	61748
27143	586663	61726
27144	586689	61705
27145	586712	61684
27146	586733	61662
27147	586760	61641
27148	586781	61619
27149	586806	61598
27150	586829	61576
27151	586849	61555
27152	586874	61533
27153	586901	61512
27154	586924	61491
27155	586948	61470
27156	586973	61448
27157	587001	61427
27158	587025	61406
27159	587045	61384
27160	587069	61363
27161	587094	61342
27162	587117	61320
27163	587143	61299
27164	587166	61277
27165	587188	61256
27166	587214	61235
27167	587240	61214
27168	587266	61192
27169	587297	61172
27170	587319	61150
27171	587339	61128
27172	587365	61107
27173	587389	61086
27174	587410	61064
27175	587434	61043
27176	587461	61022
27177	587486	61001
27178	587516	60980
27179	587545	60959
27180	587570	60938
27181	587589	60916
27182	587615	60895
27183	587643	60874
27184	587670	60853
27185	587692	60831
27186	587715	60810
27187	587741	60788
27188	587771	60768
27189	587793	60746
27190	587818	60725
27191	587840	60703
27192	587863	60682
27193	587883	60660
27194	587906	60638
27195	587933	60617
27196	587962	60597
27197	587990	60576
27198	588015	60554
27199	588042	60533
27200	588071	60512
27201	588097	60491
27202	588124	60470
27203	588142	60448
27204	588167	60427
27205	588192	60406
27206	588222	60385
27207	588250	60364
27208	588283	60344
27209	588313	60323
27210	588341	60302
27211	588379	60282
27212	588401	60260
27213	588426	60239
27214	588450	60218
27215	588470	60196
27216	588491	60174
27217	588514	60153
27218	588543	60132
27219	588565	60110
27220	588586	60089
27221	588608	60067
27222	588635	60046
27223	588658	60024
27224	588682	60003
27225	588710	59982
27226	588736	59961
27227	588760	59939
27228	588784	59918
27229	588805	59896
27230	588824	59874
27231	588847	59853
27232	588873	59832
27233	588896	59810
27234	588920	59789
27235	588942	59767
27236	588965	59746
27237	588985	59724
27238	589009	59703
27239	589034	59681
27240	589058	59660
27241	589079	59638
27242	589103	59617
27243	589126	59595
27244	589147	59574
27245	589169	59552
27246	589192	59531
27247	589216	59509
27248	589240	59488
27249	589260	59466
27250	589280	59444
27251	589307	59423
27252	589332	59402
27253	589354	59380
27254	589381	59359
27255	589413	59339
27256	589439	59318
27257	589463	59296
27258	589492	59275
27259	589520	59254
27260	589547	59233
27261	589573	59212
27262	589594	59190
27263	589620	59169
27264	589645	59148
27265	589667	59126
27266	589692	59105
27267	589717	59084
27268	589741	59062
27269	589770	59041
27270	589794	59020
27271	589817	58999
27272	589841	58977
27273	589872	58956
27274	589895	58935
27275	589919	58914
27276	589944	58892
27277	589969	58871
27278	589999	58850
27279	590019	58828
27280	590039	58807
27281	590057	58785
27282	590079	58763
27283	590103	58742
27284	590126	58720
27285	590147	58698
27286	590172	58677
27287	590192	58655
27288	590217	58634
27289	590243	58613
27290	590269	58592
27291	590293	58570
27292	590319	58549
27293	590343	58528
27294	590367	58506
27295	590390	58485
27296	590419	58464
27297	590444	58443
27298	590468	58421
27299	590491	58400
27300	590518	58379
27301	590545	58358
27302	590570	58336
27303	590599	58315
27304	590626	58294
27305	590652	58273
27306	590680	58252
27307	590706	58231
27308	590725	58209
27309	590747	58187
27310	590773	58166
27311	590801	58145
27312	590824	58124
27313	590848	58102
27314	590877	58081
27315	590899	58060
27316	590925	58039
27317	590949	58017
27318	590974	57996
27319	590999	57975
27320	591022	57953
27321	591046	57932
27322	591071	57910
27323	591097	57889
27324	591121	57868
27325	591135	57845
27326	591158	57824
27327	591186	57803
27328	591207	57781
27329	591234	57760
27330	591257	57739
27331	591282	57717
27332	591310	57696
27333	591332	57675
27334	591355	57653
27335	591379	57632
27336	591396	57610
27337	591418	57588
27338	591444	57567
27339	591465	57545
27340	591489	57524
27341	591512	57502
27342	591540	57481
27343	591565	57460
27344	591587	57438
27345	591615	57417
27346	591634	57395
27347	591664	57375
27348	591692	57354
27349	591717	57332
27350	591743	57311
27351	591771	57290
27352	591801	57269
27353	591828	57248
27354	591856	57227
27355	591882	57206
27356	591910	57185
27357	591935	57164
27358	591954	57142
27359	591978	57120
27360	592002	57099
27361	592026	57077
27362	592047	57056
27363	592066	57034
27364	592089	57012
27365	592120	56992
27366	592147	56971
27367	592176	56949
27368	592211	56929
27369	592234	56908
27370	592264	56887
27371	592291	56866
27372	592315	56844
27373	592338	56823
27374	592361	56801
27375	592386	56780
27376	592414	56759
27377	592438	56738
27378	592454	56715
27379	592479	56694
27380	592505	56673
27381	592530	56652
27382	592559	56631
27383	592586	56609
27384	592610	56588
27385	592634	56567
27386	592661	56545
27387	592682	56524
27388	592710	56503
27389	592733	56481
27390	592753	56459
27391	592780	56438
27392	592803	56417
27393	592823	56395
27394	592849	56374
27395	592877	56353
27396	592900	56331
27397	592926	56310
27398	592951	56289
27399	592967	56266
27400	592991	56245
27401	593017	56224
27402	593040	56202
27403	593064	56181
27404	593092	56160
27405	593113	56138
27406	593141	56117
27407	593168	56096
27408	593194	56075
27409	593220	56054
27410	593248	56033
27411	593277	56012
27412	593303	55990
27413	593331	55969
27414	593359	55948
27415	593390	55927
27416	593414	55906
27417	593438	55885
27418	593466	55864
27419	593486	55842
27420	593512	55821
27421	593541	55800
27422	593565	55778
27423	593588	55757
27424	593616	55736
27425	593644	55715
27426	593679	55694
27427	593719	55674
27428	593760	55654
27429	593797	55634
27430	593828	55613
27431	593852	55592
27432	593877	55571
27433	593901	55549
27434	593919	55527
27435	593943	55506
27436	593972	55485
27437	594004	55464
27438	594030	55443
27439	594055	55422
27440	594079	55400
27441	594108	55379
27442	594135	55358
27443	594155	55336
27444	594178	55315
27445	594202	55293
27446	594226	55272
27447	594251	55251
27448	594273	55229
27449	594297	55207
27450	594317	55186
27451	594338	55164
27452	594362	55143
27453	594389	55121
27454	594416	55100
27455	594444	55079
27456	594467	55058
27457	594493	55036
27458	594516	55015
27459	594537	54993
27460	594562	54972
27461	594581	54950
27462	594596	54928
27463	594621	54906
27464	594642	54885
27465	594665	54863
27466	594688	54842
27467	594712	54820
27468	594737	54799
27469	594761	54777
27470	594784	54756
27471	594808	54734
27472	594828	54713
27473	594853	54691
27474	594876	54670
27475	594902	54648
27476	594924	54627
27477	594948	54605
27478	594975	54584
27479	595003	54563
27480	595027	54542
27481	595053	54520
27482	595079	54499
27483	595107	54478
27484	595144	54458
27485	595170	54437
27486	595197	54415
27487	595223	54394
27488	595250	54373
27489	595274	54352
27490	595303	54331
27491	595333	54310
27492	595357	54288
27493	595379	54267
27494	595400	54245
27495	595421	54223
27496	595444	54202
27497	595467	54180
27498	595499	54159
27499	595525	54138
27500	595549	54117
27501	595572	54095
27502	595595	54074
27503	595620	54052
27504	595639	54030
27505	595659	54009
27506	595680	53987
27507	595699	53965
27508	595722	53943
27509	595745	53922
27510	595767	53900
27511	595789	53879
27512	595810	53857
27513	595833	53835
27514	595863	53815
27515	595889	53793
27516	595917	53772
27517	595944	53751
27518	595973	53730
27519	596002	53709
27520	596024	53687
27521	596055	53667
27522	596083	53645
27523	596109	53624
27524	596135	53603
27525	596159	53582
27526	596191	53561
27527	596221	53540
27528	596241	53518
27529	596266	53497
27530	596291	53475
27531	596316	53454
27532	596336	53432
27533	596360	53411
27534	596388	53390
27535	596414	53368
27536	596434	53347
27537	596456	53325
27538	596478	53303
27539	596501	53282
27540	596522	53260
27541	596544	53238
27542	596567	53217
27543	596593	53196
27544	596614	53174
27545	596639	53153
27546	596661	53131
27547	596684	53109
27548	596703	53087
27549	596724	53066
27550	596743	53044
27551	596768	53022
27552	596799	53002
27553	596826	52980
27554	596847	52959
27555	596868	52937
27556	596890	52915
27557	596914	52894
27558	596933	52872
27559	596953	52850
27560	596977	52829
27561	597001	52807
27562	597027	52786
27563	597047	52764
27564	597064	52742
27565	597085	52720
27566	597101	52698
27567	597128	52677
27568	597150	52655
27569	597171	52634
27570	597199	52613
27571	597225	52591
27572	597249	52570
27573	597272	52548
27574	597295	52527
27575	597315	52505
27576	597344	52484
27577	597364	52462
27578	597388	52441
27579	597405	52419
27580	597427	52397
27581	597450	52376
27582	597472	52354
27583	597496	52332
27584	597525	52311
27585	597553	52290
27586	597576	52269
27587	597595	52247
27588	597615	52225
27589	597639	52204
27590	597661	52182
27591	597682	52160
27592	597706	52139
27593	597729	52117
27594	597753	52096
27595	597774	52074
27596	597795	52052
27597	597818	52031
27598	597839	52009
27599	597860	51987
27600	597881	51966
27601	597905	51944
27602	597926	51923
27603	597955	51901
27604	597980	51880
27605	598006	51859
27606	598027	51837
27607	598053	51816
27608	598078	51794
27609	598102	51773
27610	598131	51752
27611	598156	51731
27612	598179	51709
27613	598203	51688
27614	598229	51666
27615	598255	51645
27616	598275	51623
27617	598292	51601
27618	598316	51580
27619	598341	51558
27620	598368	51537
27621	598392	51516
27622	598415	51494
27623	598440	51473
27624	598463	51451
27625	598485	51430
27626	598509	51408
27627	598526	51386
27628	598551	51365
27629	598575	51343
27630	598599	51322
27631	598620	51300
27632	598643	51278
27633	598666	51257
27634	598694	51236
27635	598713	51214
27636	598731	51192
27637	598756	51170
27638	598775	51149
27639	598801	51127
27640	598827	51106
27641	598851	51085
27642	598876	51063
27643	598903	51042
27644	598930	51021
27645	598954	50999
27646	598974	50977
27647	599006	50957
27648	599031	50935
27649	599052	50914
27650	599073	50892
27651	599097	50870
27652	599126	50849
27653	599150	50828
27654	599169	50806
27655	599195	50785
27656	599218	50763
27657	599240	50741
27658	599263	50720
27659	599288	50699
27660	599312	50677
27661	599335	50656
27662	599360	50634
27663	599384	50613
27664	599410	50591
27665	599429	50569
27666	599453	50548
27667	599476	50526
27668	599499	50505
27669	599522	50483
27670	599546	50462
27671	599569	50440
27672	599594	50419
27673	599618	50397
27674	599642	50376
27675	599673	50355
27676	599698	50334
27677	599725	50312
27678	599750	50291
27679	599776	50270
27680	599798	50248
27681	599822	50227
27682	599842	50205
27683	599868	50184
27684	599891	50162
27685	599914	50140
27686	599933	50119
27687	599958	50097
27688	599983	50076
27689	600009	50054
27690	600032	50033
27691	600059	50012
27692	600084	49990
27693	600108	49969
27694	600130	49947
27695	600150	49925
27696	600197	49906
27697	600224	49885
27698	600254	49864
27699	600282	49842
27700	600311	49821
27701	600334	49800
27702	600361	49779
27703	600391	49758
27704	600426	49737
27705	600450	49716
27706	600477	49694
27707	600502	49673
27708	600526	49651
27709	600550	49630
27710	600575	49609
27711	600605	49588
27712	600641	49567
27713	600665	49546
27714	600698	49525
27715	600724	49504
27716	600758	49483
27717	600783	49462
27718	600814	49441
27719	600843	49419
27720	600864	49398
27721	600890	49376
27722	600916	49355
27723	600938	49333
27724	600962	49312
27725	600982	49290
27726	601005	49269
27727	601032	49247
27728	601061	49226
27729	601088	49205
27730	601110	49183
27731	601133	49162
27732	601159	49141
27733	601183	49119
27734	601206	49098
27735	601230	49076
27736	601258	49055
27737	601279	49033
27738	601302	49012
27739	601321	48990
27740	601341	48968
27741	601365	48946
27742	601388	48925
27743	601409	48903
27744	601431	48881
27745	601453	48860
27746	601480	48838
27747	601507	48817
27748	601532	48796
27749	601554	48774
27750	601579	48753
27751	601603	48731
27752	601625	48710
27753	601646	48688
27754	601669	48666
27755	601688	48644
27756	601711	48623
27757	601738	48602
27758	601762	48580
27759	601782	48558
27760	601803	48537
27761	601825	48515
27762	601846	48493
27763	601870	48472
27764	601893	48450
27765	601915	48428
27766	601940	48407
27767	601964	48386
27768	601990	48364
27769	602013	48343
27770	602033	48321
27771	602062	48300
