iter	RMSE
25115	57383.90339
25116	57383.80656
25117	57383.78157
25118	57383.62851
25119	57383.60039
25120	57383.5879
25121	57383.50043
25122	57383.42546
25123	57383.19119
25124	57383.1662
25125	57383.04125
25126	57382.97565
25127	57382.95378
25128	57382.83508
25129	57382.70076
25130	57382.50708
25131	57382.4165
25132	57382.404
25133	57382.36339
25134	57382.29779
25135	57382.16972
25136	57382.02602
25137	57381.94793
25138	57381.81048
25139	57381.68865
25140	57381.63242
25141	57381.60743
25142	57381.5512
25143	57381.35753
25144	57381.24195
25145	57381.12012
25146	57381.02328
25147	57380.83272
25148	57380.62655
25149	57380.6203
25150	57380.46098
25151	57380.44536
25152	57380.32665
25153	57380.2673
25154	57380.16734
25155	57380.10173
25156	57380.08924
25157	57380.08299
25158	57379.93617
25159	57379.85182
25160	57379.68313
25161	57379.63002
25162	57379.58004
25163	57379.3395
25164	57379.26452
25165	57379.18955
25166	57379.15519
25167	57378.98024
25168	57378.94901
25169	57378.8959
25170	57378.74282
25171	57378.71471
25172	57378.571
25173	57378.5054
25174	57378.38044
25175	57378.25861
25176	57378.14302
25177	57378.09303
25178	57377.99931
25179	57377.68066
25180	57377.64942
25181	57377.62756
25182	57377.28703
25183	57376.9715
25184	57376.88716
25185	57376.56225
25186	57376.54975
25187	57376.53101
25188	57376.44041
25189	57376.43416
25190	57376.37168
25191	57376.25609
25192	57376.15612
25193	57376.09676
25194	57375.97179
25195	57375.93743
25196	57375.81559
25197	57375.74373
25198	57375.70937
25199	57375.62814
25200	57375.54691
25201	57375.45006
25202	57375.36571
25203	57375.30948
25204	57375.25012
25205	57375.18763
25206	57374.95332
25207	57374.91271
25208	57374.71901
25209	57374.70651
25210	57374.58154
25211	57374.03793
25212	57374.00669
25213	57373.97232
25214	57373.84423
25215	57373.7505
25216	57373.62866
25217	57373.31623
25218	57373.30061
25219	57373.19126
25220	57373.10378
25221	57373.08191
25222	57372.96006
25223	57372.91945
25224	57372.90383
25225	57372.63826
25226	57372.61951
25227	57372.51954
25228	57372.49767
25229	57372.40081
25230	57372.35707
25231	57372.27584
25232	57372.14774
25233	57371.94154
25234	57371.91029
25235	57371.90404
25236	57371.83218
25237	57371.81969
25238	57371.77907
25239	57371.70721
25240	57371.6416
25241	57371.58536
25242	57371.56037
25243	57371.43539
25244	57371.35416
25245	57371.33229
25246	57371.29792
25247	57371.16982
25248	57371.13233
25249	57371.06984
25250	57371.05422
25251	57371.03235
25252	57370.95111
25253	57370.68241
25254	57370.46683
25255	57370.41371
25256	57370.33248
25257	57370.27624
25258	57370.14189
25259	57370.0794
25260	57370.04815
25261	57369.96692
25262	57369.76695
25263	57369.64822
25264	57369.57636
25265	57369.55761
25266	57369.517
25267	57369.51387
25268	57369.42951
25269	57369.42639
25270	57369.33265
25271	57369.32328
25272	57369.27641
25273	57369.25766
25274	57369.12019
25275	57369.05457
25276	57369.02333
25277	57368.91397
25278	57368.60152
25279	57368.59527
25280	57368.41092
25281	57368.12034
25282	57368.10472
25283	57367.94224
25284	57367.86413
25285	57367.75477
25286	57367.73289
25287	57367.61416
25288	57367.55792
25289	57367.53605
25290	57367.46106
25291	57367.46418
25292	57367.39232
25293	57367.35482
25294	57367.21734
25295	57367.05798
25296	57366.97362
25297	57366.93925
25298	57366.92987
25299	57366.61429
25300	57366.59554
25301	57366.50805
25302	57366.40494
25303	57366.34869
25304	57366.24558
25305	57366.17059
25306	57366.02685
25307	57366.0206
25308	57365.94561
25309	57365.92999
25310	57365.93311
25311	57365.83625
25312	57365.74563
25313	57365.66439
25314	57365.58003
25315	57365.56753
25316	57365.52378
25317	57365.30193
25318	57365.19569
25319	57364.94259
25320	57364.82385
25321	57364.77385
25322	57364.46763
25323	57364.44575
25324	57364.42075
25325	57364.32076
25326	57364.30826
25327	57364.25827
25328	57364.23014
25329	57364.19577
25330	57364.18015
25331	57364.1489
25332	57364.11765
25333	57364.0989
25334	57364.03641
25335	57363.97079
25336	57363.92704
25337	57363.86455
25338	57363.76455
25339	57363.66769
25340	57363.50832
25341	57363.30521
25342	57363.11772
25343	57362.91148
25344	57362.86461
25345	57362.83961
25346	57362.49275
25347	57362.45525
25348	57362.42713
25349	57362.26776
25350	57362.18651
25351	57361.95527
25352	57361.8959
25353	57361.80215
25354	57361.78965
25355	57361.64903
25356	57361.56779
25357	57361.52091
25358	57361.44904
25359	57361.42717
25360	57360.97405
25361	57360.89905
25362	57360.70531
25363	57360.53968
25364	57360.51781
25365	57360.46156
25366	57360.38344
25367	57360.20531
25368	57360.18969
25369	57360.08969
25370	57360.03031
25371	57359.86469
25372	57359.85844
25373	57359.70844
25374	57359.69281
25375	57359.69281
25376	57359.68969
25377	57359.58031
25378	57359.39281
25379	57359.31156
25380	57359.18968
25381	57359.13343
25382	57359.09593
25383	57358.8678
25384	57358.84905
25385	57358.76468
25386	57358.7053
25387	57358.59905
25388	57358.57405
25389	57358.54592
25390	57358.47717
25391	57358.45842
25392	57358.35217
25393	57358.15216
25394	57358.09904
25395	57357.99903
25396	57357.81778
25397	57357.60214
25398	57357.57714
25399	57357.47714
25400	57357.38651
25401	57357.34588
25402	57357.27088
25403	57357.25525
25404	57357.23025
25405	57357.16775
25406	57357.11775
25407	57357.03962
25408	57357.02399
25409	57356.99587
25410	57356.77398
25411	57356.72398
25412	57356.67398
25413	57356.6021
25414	57356.57709
25415	57356.34583
25416	57356.26145
25417	57356.09894
25418	57355.93018
25419	57355.88955
25420	57355.85517
25421	57355.81455
25422	57355.75204
25423	57355.59578
25424	57355.4864
25425	57355.45827
25426	57355.44577
25427	57355.37076
25428	57355.32701
25429	57355.10199
25430	57355.03324
25431	57355.01448
25432	57354.97073
25433	57354.74259
25434	57354.67696
25435	57354.48944
25436	57354.3613
25437	57354.26754
25438	57354.22379
25439	57354.02689
25440	57353.90188
25441	57353.85187
25442	57353.80499
25443	57353.73936
25444	57353.6581
25445	57353.59872
25446	57353.52684
25447	57353.40183
25448	57353.32994
25449	57353.27056
25450	57353.1518
25451	57353.13617
25452	57352.95802
25453	57352.88614
25454	57352.87051
25455	57352.76113
25456	57352.76113
25457	57352.7205
25458	57352.60173
25459	57352.52985
25460	57352.21106
25461	57352.13917
25462	57352.12667
25463	57351.81413
25464	57351.57659
25465	57351.47033
25466	57351.43595
25467	57351.42344
25468	57351.40782
25469	57351.32656
25470	57351.28905
25471	57351.26717
25472	57351.19841
25473	57351.18591
25474	57351.1234
25475	57351.07339
25476	57350.88274
25477	57350.76709
25478	57350.76709
25479	57350.74522
25480	57350.73584
25481	57350.71084
25482	57350.62957
25483	57350.51393
25484	57350.4983
25485	57350.02947
25486	57349.91695
25487	57349.82944
25488	57349.72004
25489	57349.70754
25490	57349.6044
25491	57349.4825
25492	57349.47
25493	57349.41374
25494	57349.37311
25495	57349.36061
25496	57349.30434
25497	57349.26059
25498	57349.26059
25499	57349.22933
25500	57349.2137
25501	57349.18557
25502	57349.14807
25503	57349.02617
25504	57348.91677
25505	57348.87927
25506	57348.68235
25507	57348.65422
25508	57348.56983
25509	57348.38854
25510	57348.28227
25511	57348.24477
25512	57348.1635
25513	57347.9197
25514	57347.83843
25515	57347.8103
25516	57347.73529
25517	57347.67277
25518	57347.58838
25519	57347.55712
25520	57347.54462
25521	57347.29144
25522	57347.25706
25523	57347.08202
25524	57347.03513
25525	57347.01013
25526	57346.97262
25527	57346.60691
25528	57346.43187
25529	57346.24745
25530	57346.18181
25531	57346.1443
25532	57346.05366
25533	57345.95051
25534	57345.913
25535	57345.86611
25536	57345.82548
25537	57345.72545
25538	57345.53478
25539	57345.47539
25540	57345.416
25541	57345.31597
25542	57345.28784
25543	57345.25971
25544	57345.18469
25545	57345.03778
25546	57345.0159
25547	57345.01277
25548	57344.95338
25549	57344.76583
25550	57344.62204
25551	57344.51889
25552	57344.48138
25553	57344.45637
25554	57344.40636
25555	57344.40636
25556	57344.35635
25557	57344.31259
25558	57344.15629
25559	57344.03438
25560	57343.86246
25561	57343.82495
25562	57343.62177
25563	57343.57801
25564	57343.55925
25565	57343.5405
25566	57343.49673
25567	57343.43109
25568	57343.3842
25569	57343.34982
25570	57343.25917
25571	57343.15914
25572	57342.89656
25573	57342.84342
25574	57342.77465
25575	57342.75902
25576	57342.684
25577	57342.61835
25578	57342.58397
25579	57342.55271
25580	57342.52145
25581	57342.51207
25582	57342.46831
25583	57342.42142
25584	57342.34952
25585	57342.30888
25586	57342.28388
25587	57342.28075
25588	57342.14633
25589	57342.13383
25590	57342.10257
25591	57342.06193
25592	57341.99003
25593	57341.93689
25594	57341.91814
25595	57341.83374
25596	57341.68681
25597	57341.60241
25598	57341.53989
25599	57341.43986
25600	57341.38672
25601	57341.31795
25602	57341.29919
25603	57341.2648
25604	57341.11788
25605	57341.02097
25606	57340.93032
25607	57340.80215
25608	57340.73963
25609	57340.66148
25610	57340.64898
25611	57340.64585
25612	57340.63022
25613	57340.61772
25614	57340.43641
25615	57340.40514
25616	57340.352
25617	57340.08941
25618	57339.93623
25619	57339.82682
25620	57339.75179
25621	57339.61737
25622	57339.48295
25623	57339.46107
25624	57339.43293
25625	57339.25474
25626	57339.04217
25627	57338.96714
25628	57338.95776
25629	57338.90774
25630	57338.5201
25631	57338.43569
25632	57338.35754
25633	57338.33878
25634	57338.25438
25635	57338.15746
25636	57338.0543
25637	57337.76356
25638	57337.53848
25639	57337.36341
25640	57337.29776
25641	57337.2665
25642	57337.17896
25643	57337.15708
25644	57337.14457
25645	57337.0883
25646	57337.07892
25647	57336.9695
25648	57336.93824
25649	57336.93199
25650	57336.90072
25651	57336.68189
25652	57336.66938
25653	57336.27547
25654	57336.17856
25655	57336.15355
25656	57335.96597
25657	57335.6846
25658	57335.52828
25659	57335.45638
25660	57335.39073
25661	57335.29068
25662	57335.26567
25663	57335.14687
25664	57334.98743
25665	57334.43406
25666	57334.29963
25667	57334.21521
25668	57334.03388
25669	57333.96823
25670	57333.9182
25671	57333.85568
25672	57333.68998
25673	57333.49301
25674	57333.48051
25675	57333.3148
25676	57333.2429
25677	57333.14598
25678	57333.07719
25679	57332.97089
25680	57332.96777
25681	57332.8771
25682	57332.8771
25683	57332.78643
25684	57332.74579
25685	57332.73953
25686	57332.70827
25687	57332.65512
25688	57332.55507
25689	57332.48004
25690	57332.36748
25691	57332.35185
25692	57332.33934
25693	57332.21428
25694	57332.18615
25695	57332.10798
25696	57331.99543
25697	57331.87037
25698	57331.80158
25699	57331.77032
25700	57331.63588
25701	57331.58585
25702	57331.43578
25703	57331.34824
25704	57331.31697
25705	57331.17002
25706	57331.0856
25707	57330.88863
25708	57330.84798
25709	57330.85424
25710	57330.65414
25711	57330.54783
25712	57330.2977
25713	57330.1914
25714	57330.17264
25715	57330.13512
25716	57330.11323
25717	57330.10073
25718	57330.06321
25719	57330.04445
25720	57330.04132
25721	57329.83809
25722	57329.71928
25723	57329.64737
25724	57329.57858
25725	57329.39098
25726	57329.29718
25727	57329.0533
25728	57328.89384
25729	57328.75939
25730	57328.725
25731	57328.63745
25732	57328.46235
25733	57328.41858
25734	57328.35605
25735	57328.09965
25736	57327.9996
25737	57327.87766
25738	57327.68067
25739	57327.64628
25740	57327.60563
25741	57327.59938
25742	57327.37738
25743	57327.32735
25744	57327.19915
25745	57327.01467
25746	57326.99591
25747	57326.96777
25748	57326.82706
25749	57326.79579
25750	57326.69574
25751	57326.61757
25752	57326.56128
25753	57326.51438
25754	57326.46748
25755	57326.46122
25756	57326.44559
25757	57326.33928
25758	57326.31114
25759	57326.26111
25760	57326.13916
25761	57326.10164
25762	57326.06724
25763	57325.98907
25764	57325.90152
25765	57325.89527
25766	57325.7827
25767	57325.72642
25768	57325.51379
25769	57325.44187
25770	57325.42624
25771	57325.31367
25772	57325.21674
25773	57325.21048
25774	57325.18547
25775	57324.7821
25776	57324.77897
25777	57324.66953
25778	57324.63826
25779	57324.38185
25780	57324.31619
25781	57324.23176
25782	57324.16922
25783	57324.10668
25784	57323.91281
25785	57323.7721
25786	57323.68454
25787	57323.68454
25788	57323.67516
25789	57323.53445
25790	57323.53132
25791	57323.51256
25792	57323.38435
25793	57323.25614
25794	57323.03413
25795	57322.9153
25796	57322.84025
25797	57322.76833
25798	57322.72143
25799	57322.54006
25800	57322.52442
25801	57322.4525
25802	57322.44625
25803	57322.15856
25804	57322.13354
25805	57321.88025
25806	57321.70826
25807	57321.68012
25808	57321.53627
25809	57321.39243
25810	57321.37054
25811	57321.24545
25812	57321.21731
25813	57321.10473
25814	57321.06095
25815	57320.95776
25816	57320.78264
25817	57320.7201
25818	57320.69195
25819	57320.6169
25820	57320.5356
25821	57320.46367
25822	57320.36047
25823	57320.30419
25824	57320.25415
25825	57320.18223
25826	57320.13845
25827	57319.9258
25828	57319.87889
25829	57319.73191
25830	57319.57868
25831	57319.47548
25832	57319.38792
25833	57319.38792
25834	57319.32538
25835	57319.27847
25836	57319.12211
25837	57318.97513
25838	57318.9376
25839	57318.87506
25840	57318.71244
25841	57318.64364
25842	57318.50917
25843	57318.47477
25844	57318.35906
25845	57318.2371
25846	57318.14641
25847	57318.11201
25848	57317.81492
25849	57317.63666
25850	57317.62728
25851	57317.53033
25852	57317.424
25853	57317.1832
25854	57317.09251
25855	57317.02683
25856	57317.01745
25857	57317.01745
25858	57316.93614
25859	57316.83919
25860	57316.82356
25861	57316.78603
25862	57316.77039
25863	57316.76101
25864	57316.72974
25865	57316.56086
25866	57316.4858
25867	57316.417
25868	57316.37634
25869	57316.31067
25870	57316.1199
25871	57316.02295
25872	57316.01982
25873	57315.97604
25874	57315.92913
25875	57315.83843
25876	57315.78527
25877	57315.78214
25878	57315.71959
25879	57315.68832
25880	57315.58199
25881	57315.55071
25882	57315.55071
25883	57315.51631
25884	57315.16291
25885	57315.16291
25886	57315.13789
25887	57315.09724
25888	57315.09411
25889	57314.86893
25890	57314.797
25891	57314.7282
25892	57314.68754
25893	57314.34977
25894	57314.29661
25895	57314.21842
25896	57314.17463
25897	57314.08394
25898	57314.05892
25899	57314.05266
25900	57313.96509
25901	57313.96196
25902	57313.89941
25903	57313.86501
25904	57313.73053
25905	57313.70551
25906	57313.58979
25907	57313.50222
25908	57313.30206
25909	57313.28955
25910	57313.26765
25911	57313.25202
25912	57313.17696
25913	57313.06124
25914	57312.98618
25915	57312.87046
25916	57312.85169
25917	57312.79539
25918	57312.61712
25919	57312.55457
25920	57312.53268
25921	57312.42321
25922	57312.19177
25923	57312.15111
25924	57312.07918
25925	57312.05728
25926	57311.94156
25927	57311.90716
25928	57311.85399
25929	57311.75078
25930	57311.67571
25931	57311.66008
25932	57311.64131
25933	57311.54435
25934	57311.50995
25935	57311.4818
25936	57311.44114
25937	57311.42863
25938	57311.39736
25939	57311.37546
25940	57311.3567
25941	57311.30665
25942	57311.1878
25943	57311.11587
25944	57311.08146
25945	57310.97825
25946	57310.7468
25947	57310.7124
25948	57310.68738
25949	57310.48095
25950	57310.46218
25951	57310.43091
25952	57310.42465
25953	57310.40588
25954	57310.20571
25955	57310.09624
25956	57310.00554
25957	57309.98677
25958	57309.96801
25959	57309.92109
25960	57309.88356
25961	57309.83664
25962	57309.82726
25963	57309.76158
25964	57309.6521
25965	57309.63647
25966	57309.51761
25967	57309.38937
25968	57309.36435
25969	57309.34559
25970	57309.27678
25971	57309.24863
25972	57309.23611
25973	57309.12977
25974	57309.12351
25975	57309.02655
25976	57308.93272
25977	57308.67624
25978	57308.58866
25979	57308.56364
25980	57308.47294
25981	57308.42289
25982	57308.3791
25983	57308.35408
25984	57308.32906
25985	57308.19769
25986	57308.14452
25987	57307.95685
25988	57307.93495
25989	57307.80358
25990	57307.75979
25991	57307.65345
25992	57307.41886
25993	57307.25308
25994	57307.15299
25995	57307.1436
25996	57307.13109
25997	57307.03726
25998	57307.00285
25999	57306.98096
26000	57306.98408
26001	57306.93404
26002	57306.7839
26003	57306.67442
26004	57306.55869
26005	57306.44608
26006	57306.39917
26007	57306.36163
26008	57306.33661
26009	57306.33974
26010	57306.27405
26011	57306.25841
26012	57306.25215
26013	57306.16144
26014	57306.08637
26015	57306.01443
26016	57305.82363
26017	57305.76732
26018	57305.72353
26019	57305.66097
26020	57305.62031
26021	57305.59529
26022	57305.5296
26023	57305.45453
26024	57305.40761
26025	57305.32628
26026	57305.15737
26027	57305.10732
26028	57304.73822
26029	57304.60997
26030	57304.54115
26031	57304.4567
26032	57304.35035
26033	57304.23774
26034	57304.18143
26035	57304.08133
26036	57304.07508
26037	57304.07195
26038	57304.0438
26039	57304.03441
26040	57303.95621
26041	57303.89991
26042	57303.89678
26043	57303.83422
26044	57303.74976
26045	57303.69346
26046	57303.5871
26047	57303.56208
26048	57303.25553
26049	57303.13979
26050	57303.00528
26051	57302.98025
26052	57302.852
26053	57302.70811
26054	57302.49852
26055	57302.33586
26056	57302.26079
26057	57302.22012
26058	57301.74777
26059	57301.65705
26060	57301.49126
26061	57301.45685
26062	57301.40367
26063	57301.2848
26064	57301.16905
26065	57301.10023
26066	57301.07834
26067	57301.02829
26068	57300.90941
26069	57300.7749
26070	57300.73736
26071	57300.69669
26072	57300.62162
26073	57300.60598
26074	57300.49962
26075	57300.34633
26076	57300.31818
26077	57300.17115
26078	57300.16177
26079	57299.77386
26080	57299.72068
26081	57299.57678
26082	57299.53924
26083	57299.47042
26084	57299.38908
26085	57299.31087
26086	57299.11379
26087	57298.95737
26088	57298.90106
26089	57298.81347
26090	57298.81034
26091	57298.77593
26092	57298.76029
26093	57298.71649
26094	57298.65706
26095	57298.55695
26096	57298.54131
26097	57298.22221
26098	57298.19406
26099	57298.09708
26100	57298.06267
26101	57298.04703
26102	57297.84681
26103	57297.76234
26104	57297.73106
26105	57297.70916
26106	57297.5371
26107	57297.51833
26108	57297.40258
26109	57297.39945
26110	57297.32437
26111	57297.1961
26112	57297.15231
26113	57297.08035
26114	57297.0303
26115	57296.88639
26116	57296.81756
26117	57296.77064
26118	57296.71745
26119	57296.57354
26120	57296.52349
26121	57296.46092
26122	57296.29198
26123	57296.27634
26124	57296.25131
26125	57296.18874
26126	57296.14807
26127	57296.10428
26128	57295.92595
26129	57295.90092
26130	57295.79768
26131	57295.75076
26132	57295.65377
26133	57295.62875
26134	57295.57556
26135	57295.42226
26136	57295.37846
26137	57295.29087
26138	57295.2283
26139	57295.22517
26140	57295.20014
26141	57295.10628
26142	57295.09064
26143	57295.06874
26144	57294.89667
26145	57294.87477
26146	57294.86539
26147	57294.82784
26148	57294.80907
26149	57294.7246
26150	57294.69644
26151	57294.62762
26152	57294.48057
26153	57294.48057
26154	57294.44616
26155	57294.40236
26156	57294.32727
26157	57294.18962
26158	57294.08012
26159	57293.92994
26160	57293.77351
26161	57293.74848
26162	57293.64837
26163	57293.5201
26164	57293.48568
26165	57293.39808
26166	57293.17908
26167	57293.15717
26168	57293.10712
26169	57293.08522
26170	57293.06644
26171	57293.05706
26172	57293.00387
26173	57292.88811
26174	57292.87247
26175	57292.61592
26176	57292.58463
26177	57292.43758
26178	57292.4063
26179	57292.34998
26180	57292.31557
26181	57292.10594
26182	57292.07466
26183	57291.97454
26184	57291.96828
26185	57291.90571
26186	57291.7962
26187	57291.7962
26188	57291.78994
26189	57291.69921
26190	57291.6648
26191	57291.63977
26192	57291.62725
26193	57291.59283
26194	57291.40511
26195	57291.27058
26196	57291.25806
26197	57291.23616
26198	57291.1861
26199	57291.15481
26200	57291.13291
26201	57290.96083
26202	57290.94519
26203	57290.86071
26204	57290.64795
26205	57290.58851
26206	57290.50403
26207	57290.46648
26208	57290.3163
26209	57290.27563
26210	57290.20054
26211	57290.17863
26212	57290.13483
26213	57290.1317
26214	57290.07226
26215	57290.01594
26216	57289.98465
26217	57289.85324
26218	57289.77815
26219	57289.70931
26220	57289.60919
26221	57289.55287
26222	57289.44962
26223	57289.28692
26224	57289.24937
26225	57289.25563
26226	57289.19618
26227	57289.16489
26228	57289.14299
26229	57288.60483
26230	57288.54538
26231	57288.35452
26232	57288.30758
26233	57288.27316
26234	57288.17617
26235	57288.07604
26236	57288.04475
26237	57287.95401
26238	57287.91334
26239	57287.86953
26240	57287.76941
26241	57287.70057
26242	57287.67867
26243	57287.57854
26244	57287.47529
26245	57287.33761
26246	57287.30945
26247	57287.22497
26248	57287.17491
26249	57287.16239
26250	57287.10607
26251	57287.07791
26252	57286.7525
26253	57286.74624
26254	57286.6774
26255	57286.58979
26256	57286.48966
26257	57286.48027
26258	57286.45211
26259	57286.39579
26260	57286.35511
26261	57286.27689
26262	57286.18302
26263	57286.1486
26264	57286.13921
26265	57286.13295
26266	57286.02344
26267	57285.94834
26268	57285.76999
26269	57285.58537
26270	57285.47586
26271	57285.45395
26272	57285.23492
26273	57285.1473
26274	57285.10037
26275	57285.07846
26276	57284.96895
26277	57284.95643
26278	57284.7593
26279	57284.71549
26280	57284.61849
26281	57284.46203
26282	57284.33061
26283	57284.22735
26284	57284.18354
26285	57284.17415
26286	57284.17415
26287	57284.0396
26288	57283.95824
26289	57283.79553
26290	57283.7173
26291	57283.60778
26292	57283.52955
26293	57283.45445
26294	57283.34493
26295	57283.20724
26296	57283.17908
26297	57283.16969
26298	57283.16344
26299	57283.09146
26300	57282.98507
26301	57282.96004
26302	57282.95065
26303	57282.838
26304	57282.67841
26305	57282.66589
26306	57282.51569
26307	57282.36236
26308	57282.31855
26309	57282.3029
26310	57282.28726
26311	57282.23406
26312	57282.12141
26313	57282.05257
26314	57282.04005
26315	57282.03379
26316	57281.97433
26317	57281.91175
26318	57281.88671
26319	57281.78658
26320	57281.71461
26321	57281.46739
26322	57281.31406
26323	57281.21705
26324	57281.19828
26325	57281.13569
26326	57281.05433
26327	57280.99174
26328	57280.9448
26329	57280.93228
26330	57280.91664
26331	57280.81024
26332	57280.77895
26333	57280.71323
26334	57280.70697
26335	57280.61622
26336	57280.59119
26337	57280.3784
26338	57280.36901
26339	57280.30642
26340	57280.12492
26341	57280.07798
26342	57279.99349
26343	57279.82763
26344	57279.80259
26345	57279.68681
26346	57279.62735
26347	57279.5898
26348	57279.51782
26349	57279.46149
26350	57279.42707
26351	57279.32067
26352	57279.30189
26353	57279.21427
26354	57279.19549
26355	57279.00147
26356	57278.90446
26357	57278.86065
26358	57278.62594
26359	57278.43192
26360	57278.35681
26361	57278.16904
26362	57278.0689
26363	57278.05638
26364	57278.0157
26365	57277.94059
26366	57277.91868
26367	57277.74343
26368	57277.612
26369	57277.53063
26370	57277.50559
26371	57277.42736
26372	57277.40545
26373	57277.33973
26374	57277.15196
26375	57277.13631
26376	57277.0925
26377	57277.08311
26378	57277.01426
26379	57276.79206
26380	57276.77016
26381	57276.63246
26382	57276.56987
26383	57276.1599
26384	57276.13486
26385	57276.07853
26386	57276.06601
26387	57275.91892
26388	57275.86572
26389	57275.83755
26390	57275.79687
26391	57275.64039
26392	57275.43383
26393	57275.3775
26394	57275.2617
26395	57275.23041
26396	57275.20537
26397	57275.10522
26398	57275.02385
26399	57274.86737
26400	57274.84233
26401	57274.82982
26402	57274.72654
26403	57274.55754
26404	57274.47616
26405	57274.4167
26406	57274.17572
26407	57273.88779
26408	57273.87214
26409	57273.77512
26410	57273.63428
26411	57273.53413
26412	57273.50909
26413	57273.46215
26414	57273.32757
26415	57273.27749
26416	57273.1523
26417	57273.1304
26418	57273.11788
26419	57273.0678
26420	57273.05841
26421	57272.82681
26422	57272.73605
26423	57272.65155
26424	57272.61712
26425	57272.51384
26426	57272.51384
26427	57272.4888
26428	57272.30101
26429	57272.23529
26430	57272.06628
26431	57271.94735
26432	57271.92544
26433	57271.84093
26434	57271.81276
26435	57271.71574
26436	57271.65001
26437	57271.54047
26438	57271.52482
26439	57271.34329
26440	57271.30886
26441	57271.17741
26442	57271.02092
26443	57270.93015
26444	57270.73923
26445	57270.5264
26446	57270.41686
26447	57270.32922
26448	57270.3167
26449	57270.05066
26450	57270.01623
26451	57269.93172
26452	57269.90981
26453	57269.81592
26454	57269.73454
26455	57269.62186
26456	57269.54361
26457	57269.44345
26458	57269.20871
26459	57269.11481
26460	57269.08351
26461	57268.95205
26462	57268.81746
26463	57268.64219
26464	57268.52012
26465	57268.44187
26466	57268.40431
26467	57268.32606
26468	57268.31667
26469	57268.19773
26470	57268.17895
26471	57268.14139
26472	57268.13826
26473	57267.77518
26474	57267.71571
26475	57267.71571
26476	57267.3714
26477	57267.33697
26478	57267.23055
26479	57267.09909
26480	57267.05527
26481	57267.03023
26482	57266.53254
26483	57266.40108
26484	57266.39795
26485	57266.3823
26486	57266.32596
26487	57266.22579
26488	57266.10059
26489	57266.04425
26490	57265.98164
26491	57265.95347
26492	57265.80636
26493	57265.73749
26494	57265.71245
26495	57265.62481
26496	57265.54343
26497	57265.50899
26498	57265.44639
26499	57265.35562
26500	57265.33057
26501	57265.11772
26502	57264.908
26503	57264.82349
26504	57264.75775
26505	57264.6795
26506	57264.52299
26507	57264.46664
26508	57264.45725
26509	57264.45099
26510	57264.36648
26511	57264.36335
26512	57264.29761
26513	57264.15362
26514	57264.02528
26515	57263.89381
26516	57263.87503
26517	57263.75921
26518	57263.74982
26519	57263.74982
26520	57263.69035
26521	57263.59018
26522	57263.58079
26523	57263.49314
26524	57263.33663
26525	57263.26776
26526	57263.1676
26527	57263.04238
26528	57262.7857
26529	57262.79509
26530	57262.5791
26531	57262.51649
26532	57262.48519
26533	57262.38189
26534	57262.29111
26535	57262.13146
26536	57262.03442
26537	57262.01251
26538	57261.94364
26539	57261.8466
26540	57261.75582
26541	57261.66504
26542	57261.61183
26543	57261.53357
26544	57261.50539
26545	57261.26749
26546	57261.20488
26547	57261.11723
26548	57261.07653
26549	57260.94193
26550	57260.71967
26551	57260.58819
26552	57260.52558
26553	57260.52558
26554	57260.49115
26555	57260.36906
26556	57260.00906
26557	57259.92767
26558	57259.83062
26559	57259.7461
26560	57259.70541
26561	57259.3454
26562	57259.27653
26563	57259.23583
26564	57259.19827
26565	57259.12001
26566	57259.10748
26567	57259.09809
26568	57259.0574
26569	57259.02296
26570	57258.90713
26571	57258.90087
26572	57258.82887
26573	57258.65982
26574	57258.63478
26575	57258.55338
26576	57258.53773
26577	57258.47512
26578	57258.28103
26579	57258.24972
26580	57258.23407
26581	57258.11198
26582	57258.04624
26583	57258.02119
26584	57257.95232
26585	57257.93667
26586	57257.84588
26587	57257.79579
26588	57257.72379
26589	57257.66118
26590	57257.57665
26591	57257.51404
26592	57257.48273
26593	57257.47647
26594	57257.42951
26595	57257.31681
26596	57257.27924
26597	57257.22915
26598	57257.15089
26599	57257.11958
26600	57257.09767
26601	57257.09767
26602	57257.02566
26603	57256.8754
26604	57256.85035
26605	57256.80026
26606	57256.76895
26607	57256.75643
26608	57256.72826
26609	57256.66877
26610	57256.63434
26611	57256.49659
26612	57256.43711
26613	57256.14283
26614	57256.03325
26615	57255.92681
26616	57255.81097
26617	57255.45095
26618	57255.43529
26619	57255.35389
26620	57255.3445
26621	57255.31946
26622	57255.29441
26623	57255.2725
26624	57255.1504
26625	57254.95003
26626	57254.88742
26627	57254.76532
26628	57254.74653
26629	57254.66514
26630	57254.61191
26631	57254.5806
26632	57254.49607
26633	57254.38963
26634	57254.27066
26635	57254.22057
26636	57254.17361
26637	57254.14856
26638	57254.09534
26639	57253.99515
26640	57253.8167
26641	57253.61007
26642	57253.5224
26643	57253.45979
26644	57253.41909
26645	57253.39404
26646	57253.20932
26647	57253.1968
26648	57253.14671
26649	57252.90876
26650	57252.61133
26651	57252.5268
26652	57252.45166
26653	57252.41096
26654	57252.23876
26655	57252.20119
26656	57252.20119
26657	57252.03525
26658	57251.97577
26659	57251.49674
26660	57251.48421
26661	57251.43099
26662	57251.40594
26663	57251.2807
26664	57251.25253
26665	57251.22748
26666	57251.21809
26667	57251.17738
26668	57251.09598
26669	57250.87994
26670	57250.81106
